,County_FIPS,X,bc,Region,ORIG_FID_1,carbonprice,biomassprice,climate_benefit_cumulative,climate_benefit_per_year,sgarea,Negative_emissions_cumulative,Negative_emissions_per_year,year,biomassproduction,zerocb,costpertonne
10963,40041,287701,0 67,South Central,15,0,67,5049.151804,736.4018459,426.430684,2013.521606,293.665369,2050,54163.93688,5049.151804,0
10964,40041,287727,40 67,South Central,15,40,67,5039.795614,736.752107,426.6335109,2009.790506,293.8050475,2050,54063.5699,5049.151804,0
10965,40041,287753,50 83,South Central,15,50,83,5044.21847,734.2917482,425.2087827,2011.554271,292.8238955,2050,54111.01535,5049.151804,0
10966,40043,287779,60 100,West Texas,17,60,100,10620.57079,1112.32142,579.5695724,3679.643857,385.3791629,2050,52821.82464,9736.658388,14.41301008
10967,40043,287805,70 116,West Texas,17,70,116,10702.35869,1121.398417,584.299097,3707.980407,388.5240144,2050,53228.59996,9736.658388,18.23068449
10968,40043,287831,80 133,West Texas,17,80,133,10549.13201,1108.417503,577.5354557,3654.892901,384.0265967,2050,52466.52106,9736.658388,17.78380137
10969,40043,287857,90 150,West Texas,17,90,150,10383.91686,1071.950791,558.5346559,3597.651825,371.3921993,2050,51644.81705,9736.658388,16.19202333
10970,40043,287883,100 166,West Texas,17,100,166,10297.69426,1048.202408,546.1606783,3567.77881,363.164243,2050,51215.98557,9736.658388,15.7250743
10971,40043,287909,0 67,West Texas,17,0,67,9736.658388,984.7696864,513.1093727,3373.400162,341.187098,2050,48425.65171,9736.658388,0
10972,40043,287935,40 67,West Texas,17,40,67,9941.343761,1014.099231,528.3913868,3444.316245,351.348725,2050,49443.66243,9736.658388,2.377079901
10973,40043,287961,50 83,West Texas,17,50,83,10258.61694,1068.298925,556.6318693,3554.239932,370.1269598,2050,51021.633,9736.658388,7.342759084
10974,40045,287987,60 100,West Texas,17,60,100,2325.956252,167.5249759,88.1967396,817.2350659,58.86064478,2050,10636.09196,2523.532391,0
10975,40045,288013,70 116,West Texas,17,70,116,2235.647532,159.4835575,83.96318053,785.5046958,56.03525669,2050,10223.12983,2523.532391,0
10976,40045,288039,80 133,West Texas,17,80,133,2148.736196,152.9194728,80.50739209,754.9680116,53.72893634,2050,9825.703195,2523.532391,0
10977,40045,288065,90 150,West Texas,17,90,150,2068.372114,145.9455089,76.83581493,726.7317344,51.27860314,2050,9458.215733,2523.532391,0
10978,40045,288091,100 166,West Texas,17,100,166,2006.016204,140.6700761,74.05846209,704.8227081,49.42505641,2050,9173.075719,2523.532391,0
10979,40045,288117,0 67,West Texas,17,0,67,2523.532391,186.2356388,98.04732727,886.6543205,65.43471933,2050,11539.56467,2523.532391,0
10980,40045,288143,40 67,West Texas,17,40,67,2513.230678,185.2666174,97.53716737,883.0347677,65.09424937,2050,11492.45717,2523.532391,0
10981,40045,288169,50 83,West Texas,17,50,83,2418.45952,176.7196709,93.03746331,849.7365002,62.09124173,2050,11059.08928,2523.532391,0
10982,40047,288195,60 100,South Central,15,60,100,8823.825544,704.9133946,378.3173376,3181.575885,254.1681549,2050,55807.53847,8559.86957,4.977834573
10983,40047,288221,70 116,South Central,15,70,116,8938.128086,715.0405423,383.7524387,3222.789553,257.8196651,2050,56530.46114,8559.86957,8.215893627
10984,40047,288247,80 133,South Central,15,80,133,9051.115198,726.5286565,389.9179519,3263.52892,261.9618942,2050,57245.06418,8559.86957,12.042072
10985,40047,288273,90 150,South Central,15,90,150,9159.356955,736.3291951,395.1777663,3302.557272,265.4956401,2050,57929.65456,8559.86957,16.33699591
10986,40047,288299,100 166,South Central,15,100,166,9279.521927,746.9348699,400.8696863,3345.884735,269.3196911,2050,58689.655,8559.86957,21.50858185
10987,40047,288325,30 50,South Central,15,30,50,8516.908743,675.7821307,362.6829884,3070.911969,243.6643971,2050,53866.39955,8559.86957,0
10988,40047,288351,0 67,South Central,15,0,67,8559.86957,680.4781078,365.2032548,3086.402204,245.3576091,2050,54138.11141,8559.86957,0
10989,40047,288377,40 67,South Central,15,40,67,8585.248446,682.9964337,366.5548057,3095.552976,246.265633,2050,54298.62372,8559.86957,0.327939808
10990,40047,288403,50 83,South Central,15,50,83,8700.117061,693.5312188,372.2086802,3136.970751,250.0641236,2050,55025.1266,8559.86957,2.235396867
10991,40049,288429,60 100,West Texas,17,60,100,4017.907808,312.509107,166.367884,1433.056479,111.461791,2050,30286.93847,3948.252087,2.916384192
10992,40049,288455,70 116,West Texas,17,70,116,4028.850083,313.4101034,166.84754,1436.959231,111.783147,2050,30369.4212,3948.252087,3.926248949
10993,40049,288481,80 133,West Texas,17,80,133,4036.716165,314.9658777,167.6757747,1439.764805,112.3380409,2050,30428.71563,3948.252087,4.915473819
10994,40049,288507,90 150,West Texas,17,90,150,4040.265725,315.1760998,167.7876889,1441.030817,112.4130202,2050,30455.47216,3948.252087,5.746738553
10995,40049,288533,100 166,West Texas,17,100,166,4050.417021,315.89142,168.168498,1444.651453,112.6681516,2050,30531.99251,3948.252087,7.071943462
10996,40049,288559,30 50,West Texas,17,30,50,3926.70704,303.798971,161.7309411,1400.528144,108.35517,2050,29599.46823,3948.252087,0
10997,40049,288585,0 67,West Texas,17,0,67,3948.252087,305.9965058,162.9008245,1408.212558,109.1389589,2050,29761.87452,3948.252087,0
10998,40049,288611,40 67,West Texas,17,40,67,3963.745974,307.5134568,163.7083911,1413.738722,109.6800058,2050,29878.66725,3948.252087,0.438380495
10999,40049,288637,50 83,West Texas,17,50,83,4000.641395,311.2001945,165.6710691,1426.898113,110.9949447,2050,30156.78446,3948.252087,1.835776037
11000,40051,288663,60 100,West Texas,17,60,100,10515.3725,28.85756609,14.99730663,3630.453694,9.963133256,2050,67737.91232,10885.44283,0
11001,40051,288689,70 116,West Texas,17,70,116,10484.86456,30.61532081,15.91081356,3619.920767,10.57000164,2050,67541.38634,10885.44283,0
11002,40051,288715,80 133,West Texas,17,80,133,10453.42736,32.58709571,16.93554699,3609.067009,11.25076092,2050,67338.8742,10885.44283,0
11003,40051,288741,90 150,West Texas,17,90,150,10421.95636,34.58246904,17.97254456,3598.201584,11.93966762,2050,67136.14438,10885.44283,0
11004,40051,288767,100 166,West Texas,17,100,166,10398.4669,36.67612161,19.06061794,3590.091798,12.66250541,2050,66984.82997,10885.44283,0
11005,40051,288793,30 50,West Texas,17,30,50,11426.16281,24.45309237,12.70829713,3944.905897,8.442479765,2050,73605.04011,10885.44283,4.112037074
11006,40051,288819,0 67,West Texas,17,0,67,10885.44283,25.06288378,13.02520635,3758.221228,8.653011486,2050,70121.8309,10885.44283,0
11007,40051,288845,40 67,West Texas,17,40,67,11713.14484,25.44193218,13.22219819,4043.987027,8.783878716,2050,75453.72059,10885.44283,8.186989769
11008,40051,288871,50 83,West Texas,17,50,83,11395.01358,27.01714552,14.04083818,3934.151564,9.327724317,2050,73404.38308,10885.44283,6.476247097
11009,40053,288897,60 100,Lower Midwest,10,60,100,6984.783162,710.1506347,380.2865389,2511.015795,255.297755,2050,43232.44588,7514.999636,0
11010,40053,288923,70 116,Lower Midwest,10,70,116,6817.650433,698.6509155,374.1284251,2450.931908,251.1636286,2050,42197.97473,7514.999636,0
11011,40053,288949,80 133,Lower Midwest,10,80,133,6665.940847,690.2877808,369.6499562,2396.39261,248.1570982,2050,41258.96541,7514.999636,0
11012,40053,288975,90 150,Lower Midwest,10,90,150,6539.146271,683.2513483,365.8819379,2350.81021,245.6275145,2050,40474.16802,7514.999636,0
11013,40053,289001,100 166,Lower Midwest,10,100,166,6452.791811,679.7960871,364.0316413,2319.765952,244.3853549,2050,39939.67547,7514.999636,0
11014,40053,289027,30 50,Lower Midwest,10,30,50,7662.327866,765.7990589,410.0863386,2754.591782,275.303254,2050,47426.12148,7514.999636,1.604537902
11015,40053,289053,0 67,Lower Midwest,10,0,67,7514.999636,752.1973423,402.8026026,2701.627573,270.4134636,2050,46514.23065,7514.999636,0
11016,40053,289079,40 67,Lower Midwest,10,40,67,7460.648599,748.2064906,400.6654966,2682.088483,268.9787603,2050,46177.82389,7514.999636,0
11017,40053,289105,50 83,Lower Midwest,10,50,83,7205.429756,726.6122461,389.1017521,2590.337811,261.2156719,2050,44598.1421,7514.999636,0
11018,40055,289131,60 100,West Texas,17,60,100,5562.727777,394.6762409,210.2257724,1985.507926,140.872039,2050,27813.71779,5391.157022,5.184691133
11019,40055,289157,70 116,West Texas,17,70,116,5542.290398,392.2881835,208.9537647,1978.213199,140.0196682,2050,27711.5306,5391.157022,5.34792528
11020,40055,289183,80 133,West Texas,17,80,133,5529.792291,396.9974942,211.4621966,1973.752242,141.7005654,2050,27649.03989,5391.157022,5.619155888
11021,40055,289209,90 150,West Texas,17,90,150,5513.497367,393.9617561,209.8451994,1967.936085,140.6170175,2050,27567.56504,5391.157022,5.595014583
11022,40055,289235,100 166,West Texas,17,100,166,5535.420228,395.4188779,210.6213407,1975.761025,141.1371089,2050,27677.17965,5391.157022,7.301652589
11023,40055,289261,0 67,West Texas,17,0,67,5391.157022,387.3577937,206.3275742,1924.269068,138.2598611,2050,26955.86158,5391.157022,0
11024,40055,289287,40 67,West Texas,17,40,67,5449.552968,391.2377728,208.3942595,1945.11237,139.6447444,2050,27247.84213,5391.157022,1.200875526
11025,40055,289313,50 83,West Texas,17,50,83,5526.64089,398.8259342,212.436122,1972.62741,142.3531917,2050,27633.28284,5391.157022,3.43409677
11026,40057,289339,60 100,West Texas,17,60,100,3439.066206,252.4484808,137.2855809,1262.120499,92.64735935,2050,16117.23816,3296.755771,6.765301804
11027,40057,289365,70 116,West Texas,17,70,116,3422.820847,250.5811688,136.2701064,1256.158532,91.96206497,2050,16041.10403,3296.755771,7.025033122
11028,40057,289391,80 133,West Texas,17,80,133,3412.100536,253.3256896,137.7626213,1252.22423,92.96929068,2050,15990.86313,3296.755771,7.368952779
11029,40057,289417,90 150,West Texas,17,90,150,3398.829994,251.0594564,136.5302069,1247.354006,92.13759417,2050,15928.67052,3296.755771,7.364934075
11030,40057,289443,100 166,West Texas,17,100,166,3408.733032,251.6009981,136.8247061,1250.988372,92.33633733,2050,15975.08126,3296.755771,8.951103239
11031,40057,289469,0 67,West Texas,17,0,67,3296.755771,244.0982737,132.7446028,1209.893265,89.58287414,2050,15450.29806,3296.755771,0
11032,40057,289495,40 67,West Texas,17,40,67,3336.747555,247.0055875,134.3256472,1224.570054,90.64984408,2050,15637.72019,3296.755771,1.306312666
11033,40057,289521,50 83,West Texas,17,50,83,3391.124233,252.5768352,137.3553821,1244.526029,92.69446476,2050,15892.55735,3296.755771,3.791341449
11034,40059,289645,100 166,West Texas,17,100,166,28992.02254,8411.635383,4453.747743,10265.03919,2978.259511,2050,125345.9642,NA,NA
11035,40063,289746,60 100,South Central,15,60,100,800.826451,63.60627173,33.59982034,282.6575776,22.45030076,2050,7166.930293,791.1268038,2.058953593
11036,40063,289772,70 116,South Central,15,70,116,803.5405396,63.90167302,33.75586518,283.6155351,22.55456482,2050,7191.219805,791.1268038,3.063871341
11037,40063,289798,80 133,South Central,15,80,133,805.7872355,64.33928281,33.98703123,284.4085229,22.70902241,2050,7211.326425,791.1268038,4.123767209
11038,40063,289824,90 150,South Central,15,90,150,807.0829759,64.50454285,34.07432934,284.8658639,22.76735215,2050,7222.922546,791.1268038,5.041163822
11039,40063,289850,100 166,South Central,15,100,166,809.3589135,64.73097478,34.19394132,285.6691728,22.84727296,2050,7243.290862,791.1268038,6.382246123
11040,40063,289876,30 50,South Central,15,30,50,786.4095735,61.9632685,32.73190887,277.5690348,21.87039071,2050,7037.907637,791.1268038,0
11041,40063,289902,0 67,South Central,15,0,67,791.1268038,62.5092936,33.02034497,279.2340158,22.06311428,2050,7080.1241,791.1268038,0
11042,40063,289928,40 67,South Central,15,40,67,792.4948376,62.66136276,33.10067505,279.7168734,22.1167882,2050,7092.367205,791.1268038,0.195631214
11043,40063,289954,50 83,South Central,15,50,83,796.621156,63.17697533,33.37304582,281.1732878,22.29877745,2050,7129.295352,791.1268038,0.977040225
11044,40065,289980,60 100,West Texas,17,60,100,6507.503499,448.7415813,246.930136,2426.103221,167.2981652,2050,32803.67946,6283.461503,5.540786407
11045,40065,290006,70 116,West Texas,17,70,116,6511.541434,448.1160165,246.5859049,2427.608628,167.0649445,2050,32824.03428,6283.461503,6.576675892
11046,40065,290032,80 133,West Texas,17,80,133,6520.579077,455.3380545,250.5599936,2430.978009,169.7574378,2050,32869.59215,6283.461503,7.803199315
11047,40065,290058,90 150,West Texas,17,90,150,6525.282078,453.9392648,249.7902782,2432.731364,169.2359462,2050,32893.29951,6283.461503,8.946261813
11048,40065,290084,100 166,West Texas,17,100,166,6574.088835,457.6111654,251.8108239,2450.927318,170.6048905,2050,33139.32953,6283.461503,11.85785193
11049,40065,290110,0 67,West Texas,17,0,67,6283.461503,438.4059792,241.2427388,2342.576718,163.4448846,2050,31674.30598,6283.461503,0
11050,40065,290136,40 67,West Texas,17,40,67,6343.375354,442.1030733,243.2771479,2364.913577,164.8232214,2050,31976.32576,6283.461503,1.013379117
11051,40065,290162,50 83,West Texas,17,50,83,6419.014695,449.3707332,247.276341,2393.113154,167.5327233,2050,32357.61617,6283.461503,2.832151741
11052,40067,290188,60 100,West Texas,17,60,100,534.772163,40.12969206,20.75032784,183.3682001,13.7600831,2050,3164.847543,515.0627876,6.449114543
11053,40067,290214,70 116,West Texas,17,70,116,532.3071749,39.80789812,20.5839341,182.5229796,13.64974307,2050,3150.25944,515.0627876,6.613452808
11054,40067,290240,80 133,West Texas,17,80,133,530.7087775,40.21836078,20.79617681,181.9749045,13.79048675,2050,3140.799927,515.0627876,6.87830663
11055,40067,290266,90 150,West Texas,17,90,150,528.7225824,39.83461402,20.5977484,181.2938575,13.6589037,2050,3129.04538,515.0627876,6.781153829
11056,40067,290292,100 166,West Texas,17,100,166,530.4201915,39.89776377,20.63040198,181.8759512,13.68055714,2050,3139.09204,515.0627876,8.44388925
11057,40067,290318,30 50,West Texas,17,30,50,513.5663912,39.35336883,20.34890534,176.0969462,13.49388938,2050,3039.349173,515.0627876,0
11058,40067,290344,0 67,West Texas,17,0,67,515.0627876,38.98999076,20.1610092,176.610046,13.36929056,2050,3048.205031,515.0627876,0
11059,40067,290370,40 67,West Texas,17,40,67,521.1391045,39.45157908,20.39968806,178.6935563,13.52756473,2050,3084.165423,515.0627876,1.360164752
11060,40067,290396,50 83,West Texas,17,50,83,529.3968049,40.33667366,20.85735423,181.5250418,13.83105509,2050,3133.035511,515.0627876,3.948220343
11061,40071,290422,60 100,Lower Midwest,10,60,100,29714.09534,4473.966381,2441.497583,10955.72053,1649.571517,2050,216764.8505,27996.3628,9.407318494
11062,40071,290448,70 116,Lower Midwest,10,70,116,30291.33325,4677.28201,2552.449382,11168.55074,1724.534903,2050,220975.8113,27996.3628,14.38395505
11063,40071,290474,80 133,Lower Midwest,10,80,133,30904.56355,4923.107747,2686.599461,11394.65151,1815.171958,2050,225449.3372,27996.3628,20.41800577
11064,40071,290500,90 150,Lower Midwest,10,90,150,31498.43948,5162.743498,2817.371589,11613.61623,1903.526736,2050,229781.6725,27996.3628,27.13942796
11065,40071,290526,100 166,Lower Midwest,10,100,166,32149.75478,5429.886148,2963.154565,11853.75911,2002.023432,2050,234533.0292,27996.3628,35.03860624
11066,40071,290552,30 50,Lower Midwest,10,30,50,27686.42017,3910.066055,2133.770353,10208.10758,1441.658932,2050,201972.9243,27996.3628,0
11067,40071,290578,0 67,Lower Midwest,10,0,67,27996.3628,3987.0891,2175.80276,10322.38482,1470.057674,2050,204233.9613,27996.3628,0
11068,40071,290604,40 67,Lower Midwest,10,40,67,28224.47926,4043.98705,2206.85266,10406.49238,1491.036205,2050,205898.0749,27996.3628,0.876823632
11069,40071,290630,50 83,Lower Midwest,10,50,83,29082.25127,4268.53572,2329.391586,10722.75678,1573.828309,2050,212155.5368,27996.3628,5.063476159
11070,40075,290656,60 100,West Texas,17,60,100,10271.92082,701.5348057,366.6282941,3573.332325,244.0455921,2050,54761.51105,9948.322873,5.433549173
11071,40075,290682,70 116,West Texas,17,70,116,10291.34265,701.7577376,366.7448003,3580.088672,244.1231442,2050,54865.05242,9948.322873,6.706924524
11072,40075,290708,80 133,West Texas,17,80,133,10303.68691,712.6491239,372.4367351,3584.382915,247.9119724,2050,54930.86193,9948.322873,7.931385512
11073,40075,290734,90 150,West Texas,17,90,150,10309.53202,710.5202375,371.3241602,3586.416277,247.1713886,2050,54962.02332,9948.322873,9.064431134
11074,40075,290760,100 166,West Texas,17,100,166,10383.17781,716.0963575,374.2382899,3612.035718,249.1111747,2050,55354.64264,9948.322873,12.03905414
11075,40075,290786,0 67,West Texas,17,0,67,9948.322873,687.01326,359.0392059,3460.761071,238.9939265,2050,53036.35049,9948.322873,0
11076,40075,290812,40 67,West Texas,17,40,67,10036.75816,692.4674937,361.8896367,3491.525392,240.8913116,2050,53507.81537,9948.322873,1.013142121
11077,40075,290838,50 83,West Texas,17,50,83,10144.799,702.9462129,367.365908,3529.109974,244.5365837,2050,54083.80112,9948.322873,2.783649893
11078,40079,290864,60 100,South Central,15,60,100,1244.582587,188.8553406,97.22900201,424.2322134,64.37380695,2050,10869.85725,1191.801262,7.46496702
11079,40079,290890,70 116,South Central,15,70,116,1265.794711,194.9026348,100.3423499,431.4626427,66.43510609,2050,11055.11837,1191.801262,12.00461152
11080,40079,290916,80 133,South Central,15,80,133,1288.269159,201.9957464,103.9941194,439.1233517,68.85288573,2050,11251.4043,1191.801262,17.57463309
11081,40079,290942,90 150,South Central,15,90,150,1310.586125,208.4772712,107.3310236,446.7303806,71.06219802,2050,11446.31481,1191.801262,23.93084984
11082,40079,290968,100 166,South Central,15,100,166,1335.857372,215.4501504,110.9208934,455.344415,73.43899488,2050,11667.02725,1191.801262,31.63673597
11083,40079,290994,30 50,South Central,15,30,50,1183.59929,172.6624211,88.89234921,403.4452612,58.85423906,2050,10337.24517,1191.801262,0
11084,40079,291020,0 67,South Central,15,0,67,1191.801262,174.767701,89.97621721,406.2410102,59.57185117,2050,10408.87903,1191.801262,0
11085,40079,291046,40 67,South Central,15,40,67,1197.91709,176.3750662,90.80374223,408.32567,60.11974258,2050,10462.29307,1191.801262,0.599112777
11086,40079,291072,50 83,South Central,15,50,83,1221.351733,182.5304812,93.9727543,416.313674,62.21789609,2050,10666.96509,1191.801262,3.549063272
11087,40081,291098,60 100,South Central,15,60,100,32.49612052,2.401544183,1.313353787,12.01565188,0.887986578,2050,260.8795069,33.87680813,0
11088,40081,291124,70 116,South Central,15,70,116,32.07308374,2.369307955,1.295724475,11.85923128,0.876067024,2050,257.4833592,33.87680813,0
11089,40081,291150,80 133,South Central,15,80,133,31.68301354,2.355526317,1.288187588,11.71500028,0.870971173,2050,254.3518678,33.87680813,0
11090,40081,291176,90 150,South Central,15,90,150,31.33482303,2.326830122,1.272494245,11.58625458,0.860360568,2050,251.5565874,33.87680813,0
11091,40081,291202,100 166,South Central,15,100,166,31.15535707,2.313958571,1.265455066,11.51989587,0.855601229,2050,250.1158311,33.87680813,0
11092,40081,291228,30 50,South Central,15,30,50,34.18108457,2.559071574,1.39950219,12.63867829,0.946233355,2050,274.4064321,33.87680813,0.722250606
11093,40081,291254,0 67,South Central,15,0,67,33.87680813,2.52024125,1.378266706,12.5261701,0.931875591,2050,271.9636948,33.87680813,0
11094,40081,291280,40 67,South Central,15,40,67,33.4717894,2.48871334,1.361024758,12.37641179,0.920217941,2050,268.7121963,33.87680813,0
11095,40081,291306,50 83,South Central,15,50,83,32.96559019,2.451833464,1.340855933,12.18924134,0.906581367,2050,264.6484188,33.87680813,0
11096,40083,291332,60 100,South Central,15,60,100,3511.137622,259.4494309,134.3072079,1205.773508,89.09854412,2050,22817.08951,3448.334721,3.125109346
11097,40083,291358,70 116,South Central,15,70,116,3476.077938,255.7180499,132.3756124,1193.733524,87.817136,2050,22589.25454,3448.334721,1.626849805
11098,40083,291384,80 133,South Central,15,80,133,3446.063556,256.6198415,132.8424359,1183.426168,88.12682377,2050,22394.2064,3448.334721,0
11099,40083,291410,90 150,South Central,15,90,150,3414.218057,252.5229703,130.7216399,1172.489981,86.71990121,2050,22187.25878,3448.334721,0
11100,40083,291436,100 166,South Central,15,100,166,3407.587303,251.4410612,130.1615762,1170.212887,86.34835855,2050,22144.16889,3448.334721,0
11101,40083,291462,30 50,South Central,15,30,50,3437.951025,261.0291978,135.1249938,1180.640212,89.64105807,2050,22341.48721,3448.334721,0
11102,40083,291488,0 67,South Central,15,0,67,3448.334721,258.6285709,133.8822796,1184.206118,88.8166494,2050,22408.96555,3448.334721,0
11103,40083,291514,40 67,South Central,15,40,67,3489.895088,261.7093738,135.4770953,1198.478526,89.87463997,2050,22679.04514,3448.334721,1.387104281
11104,40083,291540,50 83,South Central,15,50,83,3541.226209,266.8577095,138.142195,1216.106347,91.64265008,2050,23012.61987,3448.334721,3.819217276
11105,40087,291566,60 100,West Texas,17,60,100,22027.72858,2830.233765,1451.303118,7467.771131,959.4969327,2050,157893.8472,19842.27168,17.55910988
11106,40087,291592,70 116,West Texas,17,70,116,22172.03115,2819.031862,1445.558943,7516.692133,955.6992988,2050,158928.2021,19842.27168,21.69613438
11107,40087,291618,80 133,West Texas,17,80,133,22653.03507,2808.372376,1440.092912,7679.760567,952.0855534,2050,162376.0183,19842.27168,29.27969812
11108,40087,291644,90 150,West Texas,17,90,150,24010.06371,2798.919482,1435.245604,8139.816141,948.8808629,2050,172103.1434,19842.27168,46.08227951
11109,40087,291670,100 166,West Texas,17,100,166,24028.09883,2791.700798,1431.543967,8145.930348,946.4336075,2050,172232.4184,19842.27168,51.38550127
11110,40087,291696,30 50,West Texas,17,30,50,19596.2114,2887.504833,1480.670897,6643.445838,978.9127894,2050,140464.8326,19842.27168,0
11111,40087,291722,0 67,West Texas,17,0,67,19842.27168,2877.530505,1475.556205,6726.864421,975.5313242,2050,142228.5826,19842.27168,0
11112,40087,291748,40 67,West Texas,17,40,67,21694.4391,2870.830221,1472.120396,7354.78038,973.2598151,2050,155504.842,19842.27168,10.07327107
11113,40087,291774,50 83,West Texas,17,50,83,21908.92638,2843.559602,1458.136415,7427.495183,964.0146158,2050,157042.2779,19842.27168,13.91219142
11114,40089,291800,60 100,South Central,15,60,100,17613.50068,1657.174818,851.5061382,5987.859561,563.3706927,2050,164177.0697,16386.49467,12.29493781
11115,40089,291826,70 116,South Central,15,70,116,18199.40784,1755.954625,902.2621662,6187.043689,596.9517292,2050,169638.3646,16386.49467,20.51123741
11116,40089,291852,80 133,South Central,15,80,133,18856.16667,1883.539198,967.8189475,6410.314445,640.3251914,2050,175760.0744,16386.49467,30.8212275
11117,40089,291878,90 150,South Central,15,90,150,19564.92842,2025.809836,1040.921869,6651.264039,688.6913063,2050,182366.5082,16386.49467,43.00822157
11118,40089,291904,100 166,South Central,15,100,166,20369.16719,2206.411539,1133.720443,6924.67186,750.0883933,2050,189862.8923,16386.49467,57.51424193
11119,40089,291930,30 50,South Central,15,30,50,16211.54925,1440.609968,740.2286211,5511.254234,489.7476276,2050,151109.3508,16386.49467,0
11120,40089,291956,0 67,South Central,15,0,67,16386.49467,1467.088984,753.8343335,5570.728417,498.7493943,2050,152740.0331,16386.49467,0
11121,40089,291982,40 67,South Central,15,40,67,16514.55702,1485.349364,763.2170648,5614.264303,504.9571661,2050,153933.7142,16386.49467,0.912406994
11122,40089,292008,50 83,South Central,15,50,83,17031.31761,1565.633156,804.4692858,5789.941467,532.2503251,2050,158750.4874,16386.49467,5.568475476
11123,40093,292169,60 100,West Texas,17,60,100,4664.15187,326.0443695,168.9572572,1604.009293,112.1271805,2050,23343.64949,4967.622839,0
11124,40093,292195,70 116,West Texas,17,70,116,4523.603822,313.3833968,162.3962998,1555.674595,107.7730518,2050,22640.21949,4967.622839,0
11125,40093,292221,80 133,West Texas,17,80,133,4389.902511,304.0647713,157.5673576,1509.6945,104.5683615,2050,21971.05677,4967.622839,0
11126,40093,292247,90 150,West Texas,17,90,150,4266.748648,293.1648145,151.9189644,1467.341689,100.8198489,2050,21354.68306,4967.622839,0
11127,40093,292273,100 166,West Texas,17,100,166,4178.884856,285.6825318,148.041621,1437.125191,98.24667992,2050,20914.93289,4967.622839,0
11128,40093,292299,0 67,West Texas,17,0,67,4967.622839,357.1452142,185.0738165,1708.373445,122.8228108,2050,24862.49368,4967.622839,0
11129,40093,292325,40 67,West Texas,17,40,67,4957.272622,355.7151233,184.3327387,1704.813989,122.3310003,2050,24810.6918,4967.622839,0
11130,40093,292351,50 83,West Texas,17,50,83,4805.806531,341.6624298,177.050587,1652.724558,117.4982564,2050,24052.61799,4967.622839,0
11131,40097,292377,60 100,South Central,15,60,100,2477.545073,36.60431782,19.90748245,909.336061,13.43492255,2050,24930.48592,2482.602171,0
11132,40097,292403,70 116,South Central,15,70,116,2475.744564,36.86138938,20.0472924,908.675218,13.52927581,2050,24912.36816,2482.602171,0
11133,40097,292429,80 133,South Central,15,80,133,2473.849713,37.21068269,20.2372577,907.9797487,13.65747731,2050,24893.30107,2482.602171,0
11134,40097,292455,90 150,South Central,15,90,150,2472.256348,37.43961526,20.36176408,907.3949343,13.74150268,2050,24877.26772,2482.602171,0
11135,40097,292481,100 166,South Central,15,100,166,2473.185551,37.73744544,20.52374085,907.7359809,13.85081562,2050,24886.6179,2482.602171,0
11136,40097,292507,30 50,South Central,15,30,50,2691.203253,35.73678513,19.43566949,987.7552549,13.11651109,2050,27080.43762,2482.602171,6.335610376
11137,40097,292533,0 67,South Central,15,0,67,2482.602171,35.86044479,19.50292255,911.1921733,13.16189803,2050,24981.37336,2482.602171,0
11138,40097,292559,40 67,South Central,15,40,67,2479.964598,35.95670208,19.55527266,910.2241018,13.19722744,2050,24954.83257,2482.602171,0
11139,40097,292585,50 83,South Central,15,50,83,2478.637629,36.30196903,19.74304821,909.7370628,13.32395115,2050,24941.47984,2482.602171,0
11140,40101,292611,60 100,South Central,15,60,100,12901.10448,1538.243117,865.0842945,4950.631376,590.2808283,2050,126527.9871,11929.89622,11.77071996
11141,40101,292637,70 116,South Central,15,70,116,13235.38799,1655.977106,931.296081,5078.908333,635.4597183,2050,129806.4831,11929.89622,17.99292638
11142,40101,292663,80 133,South Central,15,80,133,13655.39277,1851.184092,1041.077491,5240.079715,710.3678653,2050,133925.6932,11929.89622,26.34305798
11143,40101,292689,90 150,South Central,15,90,150,14231.8486,2203.3357,1239.122145,5461.287158,845.5014738,2050,139579.3018,11929.89622,37.93532699
11144,40101,292715,100 166,South Central,15,100,166,15271.68557,3017.094488,1696.767584,5860.311099,1157.770845,2050,149777.5356,11929.89622,57.02409474
11145,40101,292741,30 50,South Central,15,30,50,11757.84176,1230.287464,691.8947672,4511.91915,472.1068443,2050,115315.4021,11929.89622,0
11146,40101,292767,0 67,South Central,15,0,67,11929.89622,1270.622521,714.5785831,4577.942814,487.5848985,2050,117002.8316,11929.89622,0
11147,40101,292793,40 67,South Central,15,40,67,12057.04954,1299.847598,731.0143178,4626.736249,498.7996427,2050,118249.8918,11929.89622,1.099291688
11148,40101,292819,50 83,South Central,15,50,83,12553.93631,1432.805028,805.7875332,4817.410097,549.8203303,2050,123123.1244,11929.89622,6.476925112
11149,40103,292845,60 100,South Central,15,60,100,58989.34308,5906.76475,3186.83953,21420.49453,2144.892881,2050,424725.1355,53367.72147,15.74647572
11150,40103,292871,70 116,South Central,15,70,116,61054.09534,5894.497322,3180.220962,22170.25732,2140.438273,2050,439591.4171,53367.72147,24.26882843
11151,40103,292897,80 133,South Central,15,80,133,79406.94043,5882.956833,3173.994595,28834.63087,2136.247635,2050,571732.482,53367.72147,72.24429285
11152,40103,292923,90 150,South Central,15,90,150,79345.04583,5873.956526,3169.138716,28812.15541,2132.979401,2050,571286.8389,53367.72147,81.14489039
